,country,year,life_expectancy
55531,Morocco,1870,33.1
55532,Mozambique,1870,30.28
55533,Myanmar,1870,30.8
55534,Namibia,1870,32.4
55536,Nepal,1870,32.8
55537,Netherlands,1870,37.34
55538,Netherlands Antilles,1870,34.41
55539,New Caledonia,1870,26.0
55540,New Zealand,1870,34.05
55542,Nicaragua,1870,25.4
55543,Niger,1870,30.8
55544,Nigeria,1870,30.4
55549,Norway,1870,50.86
55550,Oman,1870,32.3
55551,Pakistan,1870,25.8
55553,Panama,1870,32.9
55554,Papua New Guinea,1870,31.5
55555,Paraguay,1870,35.5
55556,Peru,1870,35.7
55557,Philippines,1870,30.9
55559,Poland,1870,35.9
55560,Portugal,1870,35.6
55561,Puerto Rico,1870,30.43
55562,Qatar,1870,30.8
55563,Reunion,1870,33.0
55564,Romania,1870,35.7
55565,Russia,1870,31.12
55566,Rwanda,1870,31.8
55570,St. Lucia,1870,28.01
55572,St. Vincent and the Grenadines,1870,25.99
55574,Samoa,1870,25.4
55576,Sao Tome and Principe,1870,31.0
55577,Saudi Arabia,1870,32.1
55578,Senegal,1870,25.2
55579,Serbia,1870,35.5
55582,Seychelles,1870,37.0
55583,Sierra Leone,1870,25.1
55584,Singapore,1870,34.0
55585,Slovak Republic,1870,36.4
55586,Slovenia,1870,36.6
55587,Solomon Islands,1870,25.1
55588,Somalia,1870,29.4
55590,South Africa,1870,33.5
55592,Spain,1870,29.5
55593,Sri Lanka,1870,32.6
55594,Sudan,1870,31.4
55595,Suriname,1870,32.9
55597,Swaziland,1870,32.3
55598,Sweden,1870,45.01
55599,Switzerland,1870,38.0
55600,Syria,1870,31.1
55601,Taiwan,1870,28.3
55602,Tajikistan,1870,21.7
55603,Tanzania,1870,32.2
55604,Thailand,1870,30.4
55605,Timor-Leste,1870,28.95
55606,Togo,1870,31.3
55608,Tonga,1870,28.2
55610,Trinidad and Tobago,1870,38.8
55611,Tunisia,1870,28.8
55612,Turkey,1870,35.0
55613,Turkmenistan,1870,19.92
55616,Uganda,1870,25.3
55617,Ukraine,1870,36.6
55618,United Arab Emirates,1870,30.7
55619,United Kingdom,1870,40.95
55620,United States,1870,39.41
55621,Uruguay,1870,32.9
55623,Uzbekistan,1870,24.39
55625,Vanuatu,1870,24.3
55626,Venezuela,1870,32.2
55627,West Bank and Gaza,1870,32.1
55629,Western Sahara,1870,34.75
55630,Vietnam,1870,32.0
55631,Virgin Islands (U.S.),1870,33.4
55634,Yemen,1870,23.39
55636,Zambia,1870,32.6
55637,Zimbabwe,1870,33.7
55639,South Sudan,1870,26.67
56161,Afghanistan,1871,27.48
56163,Albania,1871,35.4
56164,Algeria,1871,28.82
56167,Angola,1871,26.98
56169,Antigua and Barbuda,1871,33.54
56170,Argentina,1871,33.2
56171,Armenia,1871,31.51
56172,Aruba,1871,34.42
56173,Australia,1871,34.58
56174,Austria,1871,34.45
56175,Azerbaijan,1871,26.68
56176,Bahamas,1871,35.18
56177,Bahrain,1871,30.3
56178,Bangladesh,1871,25.5
56179,Barbados,1871,32.12
56180,Belarus,1871,36.2
56181,Belgium,1871,34.35
56182,Belize,1871,26.5
56183,Benin,1871,31.0
56185,Bhutan,1871,28.8
56186,Bolivia,1871,33.0
56187,Bosnia and Herzegovina,1871,35.1
56188,Botswana,1871,33.6
56189,Brazil,1871,31.99
56191,Brunei,1871,29.2
56192,Bulgaria,1871,38.92
56193,Burkina Faso,1871,29.2
56194,Burundi,1871,31.5
56195,Cambodia,1871,35.0
56196,Cameroon,1871,28.75
56197,Canada,1871,42.56
56198,Cape Verde,1871,33.8
56200,Central African Republic,1871,30.0
56201,Chad,1871,30.9
56203,Chile,1871,32.0
56204,China,1871,32.0
56207,Colombia,1871,32.0
56208,Comoros,1871,32.1
56209,"Congo, Dem. Rep.",1871,31.6
56210,"Congo, Rep.",1871,32.7
56212,Costa Rica,1871,30.21
56213,Cote d'Ivoire,1871,31.16
56214,Croatia,1871,36.1
56215,Cuba,1871,29.72
56216,Cyprus,1871,38.51
56217,Czech Republic,1871,34.95
56219,Denmark,1871,46.15
56220,Djibouti,1871,29.9
56222,Dominican Republic,1871,29.9
56224,Ecuador,1871,32.9
56225,Egypt,1871,33.0
56226,El Salvador,1871,28.7
56227,Equatorial Guinea,1871,29.8
56228,Eritrea,1871,30.2
56230,Estonia,1871,41.47
56231,Ethiopia,1871,29.7
56234,Fiji,1871,26.1
56235,Finland,1871,46.25
56236,France,1871,29.59
56237,French Guiana,1871,30.5
56238,French Polynesia,1871,25.6
56239,Gabon,1871,30.6
56240,Gambia,1871,28.8
56241,Georgia,1871,29.38
56242,Germany,1871,38.37
56243,Ghana,1871,28.0
56245,Greece,1871,36.6
56246,Greenland,1871,33.87
56247,Grenada,1871,37.3
56248,Guadeloupe,1871,27.66
56249,Guam,1871,27.5
56250,Guatemala,1871,25.81
56252,Guinea,1871,30.23
56253,Guinea-Bissau,1871,32.0
56254,Guyana,1871,31.12
56255,Haiti,1871,29.0
56257,Honduras,1871,33.9
56258,"Hong Kong, China",1871,34.9
56259,Hungary,1871,36.0
56260,Iceland,1871,35.02
56261,India,1871,25.44
56262,Indonesia,1871,30.0
56263,Iran,1871,25.6
56264,Iraq,1871,31.2
56265,Ireland,1871,41.47
56267,Israel,1871,32.0
56268,Italy,1871,29.69
56269,Jamaica,1871,34.2
56270,Japan,1871,36.63
56272,Jordan,1871,31.7
56273,Kazakhstan,1871,23.71
56274,Kenya,1871,25.5
56275,Kiribati,1871,24.9
56276,North Korea,1871,26.0
56277,South Korea,1871,25.8
56280,Kuwait,1871,26.0
56281,Kyrgyz Republic,1871,21.45
56282,Lao,1871,31.9
56283,Latvia,1871,36.65
56284,Lebanon,1871,29.7
56285,Lesotho,1871,32.8
56286,Liberia,1871,31.1
56287,Libya,1871,33.1
56289,Lithuania,1871,29.33
56290,Luxembourg,1871,36.9
56291,"Macao, China",1871,34.7
56292,"Macedonia, FYR",1871,36.1
56293,Madagascar,1871,30.5
56294,Malawi,1871,30.3
56295,Malaysia,1871,30.6
56296,Maldives,1871,32.65
56297,Mali,1871,26.41
56298,Malta,1871,28.7
56300,Martinique,1871,30.15
56301,Mauritania,1871,32.0
56302,Mauritius,1871,36.89
56303,Mayotte,1871,32.5
56304,Mexico,1871,26.9
56305,"Micronesia, Fed. Sts.",1871,26.7
56306,Moldova,1871,33.15
56308,Mongolia,1871,31.8
56309,Montenegro,1871,35.4
56311,Morocco,1871,33.1
56312,Mozambique,1871,30.28
56313,Myanmar,1871,30.8
56314,Namibia,1871,32.4
56316,Nepal,1871,32.8
56317,Netherlands,1871,32.94
56318,Netherlands Antilles,1871,34.41
56319,New Caledonia,1871,26.0
56320,New Zealand,1871,34.5
56322,Nicaragua,1871,25.4
56323,Niger,1871,30.8
56324,Nigeria,1871,30.4
56329,Norway,1871,49.69
56330,Oman,1871,32.3
56331,Pakistan,1871,25.8
56333,Panama,1871,32.9
56334,Papua New Guinea,1871,31.5
56335,Paraguay,1871,35.5
56336,Peru,1871,35.7
56337,Philippines,1871,30.9
56339,Poland,1871,35.9
56340,Portugal,1871,35.6
56341,Puerto Rico,1871,30.43
56342,Qatar,1871,30.8
56343,Reunion,1871,33.0
56344,Romania,1871,35.7
56345,Russia,1871,28.1
56346,Rwanda,1871,31.8
56350,St. Lucia,1871,28.01
56352,St. Vincent and the Grenadines,1871,25.99
56354,Samoa,1871,25.4
56356,Sao Tome and Principe,1871,31.0
56357,Saudi Arabia,1871,32.1
56358,Senegal,1871,25.2
56359,Serbia,1871,35.5
56362,Seychelles,1871,37.26
56363,Sierra Leone,1871,25.1
56364,Singapore,1871,34.0
56365,Slovak Republic,1871,36.4
56366,Slovenia,1871,36.6
56367,Solomon Islands,1871,25.1
56368,Somalia,1871,29.4
56370,South Africa,1871,33.5
56372,Spain,1871,29.5
56373,Sri Lanka,1871,32.6
56374,Sudan,1871,31.4
56375,Suriname,1871,32.9
56377,Swaziland,1871,32.3
56378,Sweden,1871,48.98
56379,Switzerland,1871,38.0
56380,Syria,1871,31.1
56381,Taiwan,1871,28.3
56382,Tajikistan,1871,21.75
56383,Tanzania,1871,32.2
56384,Thailand,1871,30.4
56385,Timor-Leste,1871,28.95
56386,Togo,1871,31.3
56388,Tonga,1871,28.2
56390,Trinidad and Tobago,1871,38.8
56391,Tunisia,1871,28.8
56392,Turkey,1871,35.0
56393,Turkmenistan,1871,19.97
56396,Uganda,1871,25.3
56397,Ukraine,1871,36.6
56398,United Arab Emirates,1871,30.7
56399,United Kingdom,1871,41.31
56400,United States,1871,39.41
56401,Uruguay,1871,32.9
56403,Uzbekistan,1871,24.44
56405,Vanuatu,1871,24.3
56406,Venezuela,1871,32.2
56407,West Bank and Gaza,1871,32.1
56409,Western Sahara,1871,34.75
56410,Vietnam,1871,32.0
56411,Virgin Islands (U.S.),1871,33.4
56414,Yemen,1871,23.39
56416,Zambia,1871,32.6
56417,Zimbabwe,1871,33.7
56419,South Sudan,1871,26.67
56941,Afghanistan,1872,27.47
56943,Albania,1872,35.4
56944,Algeria,1872,28.82
56947,Angola,1872,26.98
56949,Antigua and Barbuda,1872,33.54
56950,Argentina,1872,33.2
56951,Armenia,1872,31.55
56952,Aruba,1872,34.42
56953,Australia,1872,35.11
56954,Austria,1872,34.51
56955,Azerbaijan,1872,26.72
56956,Bahamas,1872,35.18
56957,Bahrain,1872,30.3
56958,Bangladesh,1872,25.5
56959,Barbados,1872,32.12
56960,Belarus,1872,36.2
56961,Belgium,1872,40.04
56962,Belize,1872,26.5
56963,Benin,1872,31.0
56965,Bhutan,1872,28.8
56966,Bolivia,1872,33.0
56967,Bosnia and Herzegovina,1872,35.1
56968,Botswana,1872,33.6
56969,Brazil,1872,31.99
56971,Brunei,1872,29.2
56972,Bulgaria,1872,38.97
56973,Burkina Faso,1872,29.2
56974,Burundi,1872,31.5
56975,Cambodia,1872,35.0
56976,Cameroon,1872,28.75
56977,Canada,1872,42.77
56978,Cape Verde,1872,33.8
56980,Central African Republic,1872,30.0
56981,Chad,1872,30.9
56983,Chile,1872,32.0
56984,China,1872,32.0
56987,Colombia,1872,32.0
56988,Comoros,1872,32.1
56989,"Congo, Dem. Rep.",1872,31.6
56990,"Congo, Rep.",1872,32.7
56992,Costa Rica,1872,30.21
56993,Cote d'Ivoire,1872,31.16
56994,Croatia,1872,36.1
56995,Cuba,1872,29.78
56996,Cyprus,1872,38.51
56997,Czech Republic,1872,34.95
56999,Denmark,1872,47.53
57000,Djibouti,1872,29.9
57002,Dominican Republic,1872,29.9
57004,Ecuador,1872,32.9
57005,Egypt,1872,33.0
57006,El Salvador,1872,28.7
57007,Equatorial Guinea,1872,29.8
57008,Eritrea,1872,30.2
57010,Estonia,1872,41.69
57011,Ethiopia,1872,29.7
57014,Fiji,1872,26.1
57015,Finland,1872,44.07
57016,France,1872,42.64
57017,French Guiana,1872,30.5
57018,French Polynesia,1872,25.6
57019,Gabon,1872,30.6
57020,Gambia,1872,28.8
57021,Georgia,1872,29.43
57022,Germany,1872,38.37
57023,Ghana,1872,28.0
57025,Greece,1872,36.6
57026,Greenland,1872,33.87
57027,Grenada,1872,37.3
57028,Guadeloupe,1872,27.66
57029,Guam,1872,27.5
57030,Guatemala,1872,25.81
57032,Guinea,1872,30.24
57033,Guinea-Bissau,1872,32.0
57034,Guyana,1872,31.12
57035,Haiti,1872,29.0
57037,Honduras,1872,33.9
57038,"Hong Kong, China",1872,34.9
57039,Hungary,1872,36.0
57040,Iceland,1872,25.15
57041,India,1872,25.44
57042,Indonesia,1872,30.0
57043,Iran,1872,25.6
57044,Iraq,1872,31.2
57045,Ireland,1872,41.74
57047,Israel,1872,32.0
57048,Italy,1872,29.69
57049,Jamaica,1872,34.2
57050,Japan,1872,36.68
57052,Jordan,1872,31.7
57053,Kazakhstan,1872,23.76
57054,Kenya,1872,25.5
57055,Kiribati,1872,24.9
57056,North Korea,1872,26.0
57057,South Korea,1872,25.8
57060,Kuwait,1872,26.0
57061,Kyrgyz Republic,1872,21.5
57062,Lao,1872,31.9
57063,Latvia,1872,36.98
57064,Lebanon,1872,29.7
57065,Lesotho,1872,32.8
57066,Liberia,1872,31.1
57067,Libya,1872,33.1
57069,Lithuania,1872,29.75
57070,Luxembourg,1872,36.9
57071,"Macao, China",1872,34.7
57072,"Macedonia, FYR",1872,36.1
57073,Madagascar,1872,30.5
57074,Malawi,1872,30.3
57075,Malaysia,1872,30.6
57076,Maldives,1872,32.65
57077,Mali,1872,26.41
57078,Malta,1872,28.7
57080,Martinique,1872,30.15
57081,Mauritania,1872,32.0
57082,Mauritius,1872,35.48
57083,Mayotte,1872,32.5
57084,Mexico,1872,26.9
57085,"Micronesia, Fed. Sts.",1872,26.7
57086,Moldova,1872,33.15
57088,Mongolia,1872,31.8
57089,Montenegro,1872,35.4
57091,Morocco,1872,33.1
57092,Mozambique,1872,30.28
57093,Myanmar,1872,30.8
57094,Namibia,1872,32.4
57096,Nepal,1872,32.8
57097,Netherlands,1872,36.49
57098,Netherlands Antilles,1872,34.41
57099,New Caledonia,1872,26.0
57100,New Zealand,1872,34.94
57102,Nicaragua,1872,25.4
57103,Niger,1872,30.8
57104,Nigeria,1872,30.4
57109,Norway,1872,50.02
57110,Oman,1872,32.3
57111,Pakistan,1872,25.8
57113,Panama,1872,32.9
57114,Papua New Guinea,1872,31.5
57115,Paraguay,1872,35.5
57116,Peru,1872,35.7
57117,Philippines,1872,30.9
57119,Poland,1872,35.9
57120,Portugal,1872,35.6
57121,Puerto Rico,1872,30.43
57122,Qatar,1872,30.8
57123,Reunion,1872,33.0
57124,Romania,1872,35.7
57125,Russia,1872,25.92
57126,Rwanda,1872,31.8
57130,St. Lucia,1872,28.01
57132,St. Vincent and the Grenadines,1872,25.99
57134,Samoa,1872,25.4
57136,Sao Tome and Principe,1872,31.0
57137,Saudi Arabia,1872,32.1
57138,Senegal,1872,25.2
57139,Serbia,1872,35.5
57142,Seychelles,1872,37.52
57143,Sierra Leone,1872,25.1
57144,Singapore,1872,34.0
57145,Slovak Republic,1872,36.4
57146,Slovenia,1872,36.6
57147,Solomon Islands,1872,25.1
57148,Somalia,1872,29.4
57150,South Africa,1872,33.5
57152,Spain,1872,29.5
57153,Sri Lanka,1872,32.6
57154,Sudan,1872,31.4
57155,Suriname,1872,32.9
57157,Swaziland,1872,32.3
57158,Sweden,1872,50.08
57159,Switzerland,1872,38.0
57160,Syria,1872,31.1
57161,Taiwan,1872,28.3
57162,Tajikistan,1872,21.79
57163,Tanzania,1872,32.2
57164,Thailand,1872,30.4
57165,Timor-Leste,1872,28.95
57166,Togo,1872,31.3
57168,Tonga,1872,28.2
57170,Trinidad and Tobago,1872,38.8
57171,Tunisia,1872,28.8
57172,Turkey,1872,35.0
57173,Turkmenistan,1872,20.01
57176,Uganda,1872,25.3
57177,Ukraine,1872,36.6
57178,United Arab Emirates,1872,30.7
57179,United Kingdom,1872,42.9
57180,United States,1872,39.41
57181,Uruguay,1872,32.9
57183,Uzbekistan,1872,24.48
57185,Vanuatu,1872,24.3
57186,Venezuela,1872,32.2
57187,West Bank and Gaza,1872,32.1
57189,Western Sahara,1872,34.75
57190,Vietnam,1872,32.0
57191,Virgin Islands (U.S.),1872,33.4
57194,Yemen,1872,23.39
57196,Zambia,1872,32.6
57197,Zimbabwe,1872,33.7
57199,South Sudan,1872,26.67
57721,Afghanistan,1873,27.46
57723,Albania,1873,35.4
57724,Algeria,1873,28.82
57727,Angola,1873,26.98
57729,Antigua and Barbuda,1873,33.54
57730,Argentina,1873,33.2
57731,Armenia,1873,31.6
57732,Aruba,1873,34.42
57733,Australia,1873,35.64
57734,Austria,1873,34.56
57735,Azerbaijan,1873,26.77
57736,Bahamas,1873,35.18
57737,Bahrain,1873,30.3
57738,Bangladesh,1873,25.5
57739,Barbados,1873,32.12
57740,Belarus,1873,36.2
57741,Belgium,1873,43.48
57742,Belize,1873,26.5
57743,Benin,1873,31.0
57745,Bhutan,1873,28.8
57746,Bolivia,1873,33.0
57747,Bosnia and Herzegovina,1873,35.1
57748,Botswana,1873,33.6
57749,Brazil,1873,31.99
57751,Brunei,1873,29.2
57752,Bulgaria,1873,39.01
57753,Burkina Faso,1873,29.2
57754,Burundi,1873,31.5
57755,Cambodia,1873,35.0
57756,Cameroon,1873,28.75
57757,Canada,1873,42.99
57758,Cape Verde,1873,33.8
57760,Central African Republic,1873,30.0
57761,Chad,1873,30.9
57763,Chile,1873,32.0
57764,China,1873,32.0
57767,Colombia,1873,32.0
57768,Comoros,1873,32.1
57769,"Congo, Dem. Rep.",1873,31.6
57770,"Congo, Rep.",1873,32.7
57772,Costa Rica,1873,30.21
57773,Cote d'Ivoire,1873,31.16
57774,Croatia,1873,36.1
57775,Cuba,1873,29.84
57776,Cyprus,1873,38.51
57777,Czech Republic,1873,34.95
57779,Denmark,1873,47.58
57780,Djibouti,1873,29.9
57782,Dominican Republic,1873,29.9
57784,Ecuador,1873,32.9
57785,Egypt,1873,33.0
57786,El Salvador,1873,28.7
57787,Equatorial Guinea,1873,29.8
57788,Eritrea,1873,30.2
57790,Estonia,1873,41.91
57791,Ethiopia,1873,29.7
57794,Fiji,1873,26.1
57795,Finland,1873,39.52
57796,France,1873,41.75
57797,French Guiana,1873,30.5
57798,French Polynesia,1873,25.6
57799,Gabon,1873,30.6
57800,Gambia,1873,28.8
57801,Georgia,1873,29.47
57802,Germany,1873,38.37
57803,Ghana,1873,28.0
57805,Greece,1873,36.6
57806,Greenland,1873,33.87
57807,Grenada,1873,37.3
57808,Guadeloupe,1873,27.66
57809,Guam,1873,27.5
57810,Guatemala,1873,25.81
57812,Guinea,1873,30.26
57813,Guinea-Bissau,1873,32.0
57814,Guyana,1873,31.12
57815,Haiti,1873,29.0
57817,Honduras,1873,33.9
57818,"Hong Kong, China",1873,34.9
57819,Hungary,1873,36.0
57820,Iceland,1873,36.61
57821,India,1873,25.44
57822,Indonesia,1873,30.0
57823,Iran,1873,25.6
57824,Iraq,1873,31.2
57825,Ireland,1873,42.0
57827,Israel,1873,32.0
57828,Italy,1873,31.6
57829,Jamaica,1873,34.2
57830,Japan,1873,36.72
57832,Jordan,1873,31.7
57833,Kazakhstan,1873,23.8
57834,Kenya,1873,25.5
57835,Kiribati,1873,24.9
57836,North Korea,1873,26.0
57837,South Korea,1873,25.8
57840,Kuwait,1873,26.0
57841,Kyrgyz Republic,1873,21.54
57842,Lao,1873,31.9
57843,Latvia,1873,37.32
57844,Lebanon,1873,29.7
57845,Lesotho,1873,32.8
57846,Liberia,1873,31.1
57847,Libya,1873,33.1
57849,Lithuania,1873,30.18
57850,Luxembourg,1873,36.9
57851,"Macao, China",1873,34.7
57852,"Macedonia, FYR",1873,36.1
57853,Madagascar,1873,30.5
57854,Malawi,1873,30.3
57855,Malaysia,1873,30.6
57856,Maldives,1873,32.65
57857,Mali,1873,26.41
57858,Malta,1873,29.17
57860,Martinique,1873,30.15
57861,Mauritania,1873,32.0
57862,Mauritius,1873,28.76
57863,Mayotte,1873,32.5
57864,Mexico,1873,26.9
57865,"Micronesia, Fed. Sts.",1873,26.7
57866,Moldova,1873,33.15
57868,Mongolia,1873,31.8
57869,Montenegro,1873,35.4
57871,Morocco,1873,33.1
57872,Mozambique,1873,30.28
57873,Myanmar,1873,30.8
57874,Namibia,1873,32.4
57876,Nepal,1873,32.8
57877,Netherlands,1873,39.2
57878,Netherlands Antilles,1873,34.41
57879,New Caledonia,1873,26.0
57880,New Zealand,1873,35.39
57882,Nicaragua,1873,25.4
57883,Niger,1873,30.8
57884,Nigeria,1873,30.4
57889,Norway,1873,49.67
57890,Oman,1873,32.3
57891,Pakistan,1873,25.8
57893,Panama,1873,32.9
57894,Papua New Guinea,1873,31.5
57895,Paraguay,1873,35.5
57896,Peru,1873,35.7
57897,Philippines,1873,30.9
57899,Poland,1873,35.9
57900,Portugal,1873,35.6
57901,Puerto Rico,1873,30.43
57902,Qatar,1873,30.8
57903,Reunion,1873,33.0
57904,Romania,1873,35.7
57905,Russia,1873,29.48
57906,Rwanda,1873,31.8
57910,St. Lucia,1873,28.01
57912,St. Vincent and the Grenadines,1873,25.99
57914,Samoa,1873,25.4
57916,Sao Tome and Principe,1873,31.0
57917,Saudi Arabia,1873,32.1
57918,Senegal,1873,25.2
57919,Serbia,1873,35.5
57922,Seychelles,1873,37.79
57923,Sierra Leone,1873,25.1
57924,Singapore,1873,34.0
57925,Slovak Republic,1873,36.4
57926,Slovenia,1873,36.6
57927,Solomon Islands,1873,25.1
57928,Somalia,1873,29.4
57930,South Africa,1873,33.5
57932,Spain,1873,29.5
57933,Sri Lanka,1873,32.6
57934,Sudan,1873,31.4
57935,Suriname,1873,32.9
57937,Swaziland,1873,32.3
57938,Sweden,1873,48.68
57939,Switzerland,1873,38.0
57940,Syria,1873,31.1
57941,Taiwan,1873,28.3
57942,Tajikistan,1873,21.84
57943,Tanzania,1873,32.2
57944,Thailand,1873,30.4
57945,Timor-Leste,1873,28.95
57946,Togo,1873,31.3
57948,Tonga,1873,28.2
57950,Trinidad and Tobago,1873,38.8
57951,Tunisia,1873,28.8
57952,Turkey,1873,35.0
57953,Turkmenistan,1873,20.06
57956,Uganda,1873,25.3
57957,Ukraine,1873,36.6
57958,United Arab Emirates,1873,30.7
57959,United Kingdom,1873,43.78
57960,United States,1873,39.41
57961,Uruguay,1873,32.9
57963,Uzbekistan,1873,24.53
57965,Vanuatu,1873,24.3
57966,Venezuela,1873,32.2
57967,West Bank and Gaza,1873,32.1
57969,Western Sahara,1873,34.75
57970,Vietnam,1873,32.0
57971,Virgin Islands (U.S.),1873,33.4
57974,Yemen,1873,23.39
57976,Zambia,1873,32.6
57977,Zimbabwe,1873,33.7
57979,South Sudan,1873,26.67
58501,Afghanistan,1874,27.45
58503,Albania,1874,35.4
58504,Algeria,1874,28.82
58507,Angola,1874,26.98
58509,Antigua and Barbuda,1874,33.54
58510,Argentina,1874,33.2
58511,Armenia,1874,31.8
58512,Aruba,1874,34.42
58513,Australia,1874,36.17
58514,Austria,1874,34.62
58515,Azerbaijan,1874,26.97
58516,Bahamas,1874,35.18
58517,Bahrain,1874,30.3
58518,Bangladesh,1874,25.5
58519,Barbados,1874,32.12
58520,Belarus,1874,36.2
58521,Belgium,1874,44.67
58522,Belize,1874,26.5
58523,Benin,1874,31.0
58525,Bhutan,1874,28.8
58526,Bolivia,1874,33.0
58527,Bosnia and Herzegovina,1874,35.1
58528,Botswana,1874,33.6
58529,Brazil,1874,31.99
58531,Brunei,1874,29.2
58532,Bulgaria,1874,39.06
58533,Burkina Faso,1874,29.2
58534,Burundi,1874,31.5
58535,Cambodia,1874,35.0
58536,Cameroon,1874,28.75
58537,Canada,1874,43.21
58538,Cape Verde,1874,33.8
58540,Central African Republic,1874,30.0
58541,Chad,1874,30.9
58543,Chile,1874,32.0
58544,China,1874,32.0
58547,Colombia,1874,32.0
58548,Comoros,1874,32.1
58549,"Congo, Dem. Rep.",1874,31.6
58550,"Congo, Rep.",1874,32.7
58552,Costa Rica,1874,30.21
58553,Cote d'Ivoire,1874,31.16
58554,Croatia,1874,36.1
58555,Cuba,1874,29.9
58556,Cyprus,1874,38.51
58557,Czech Republic,1874,34.95
58559,Denmark,1874,46.11
58560,Djibouti,1874,29.9
58562,Dominican Republic,1874,29.9
58564,Ecuador,1874,32.9
58565,Egypt,1874,33.0
58566,El Salvador,1874,28.7
58567,Equatorial Guinea,1874,29.8
58568,Eritrea,1874,30.2
58570,Estonia,1874,42.13
58571,Ethiopia,1874,29.7
58574,Fiji,1874,26.1
58575,Finland,1874,39.1
58576,France,1874,44.3
58577,French Guiana,1874,30.5
58578,French Polynesia,1874,25.6
58579,Gabon,1874,30.6
58580,Gambia,1874,28.8
58581,Georgia,1874,29.67
58582,Germany,1874,38.37
58583,Ghana,1874,28.0
58585,Greece,1874,36.6
58586,Greenland,1874,33.87
58587,Grenada,1874,37.3
58588,Guadeloupe,1874,27.66
58589,Guam,1874,27.5
58590,Guatemala,1874,25.81
58592,Guinea,1874,30.27
58593,Guinea-Bissau,1874,32.0
58594,Guyana,1874,31.12
58595,Haiti,1874,29.0
58597,Honduras,1874,33.9
58598,"Hong Kong, China",1874,34.9
58599,Hungary,1874,36.0
58600,Iceland,1874,39.62
58601,India,1874,25.44
58602,Indonesia,1874,30.0
58603,Iran,1874,25.6
58604,Iraq,1874,31.2
58605,Ireland,1874,42.26
58607,Israel,1874,32.0
58608,Italy,1874,31.75
58609,Jamaica,1874,34.2
58610,Japan,1874,36.76
58612,Jordan,1874,31.7
58613,Kazakhstan,1874,24.0
58614,Kenya,1874,25.5
58615,Kiribati,1874,24.9
58616,North Korea,1874,26.0
58617,South Korea,1874,25.8
58620,Kuwait,1874,26.0
58621,Kyrgyz Republic,1874,21.74
58622,Lao,1874,31.9
58623,Latvia,1874,37.65
58624,Lebanon,1874,29.7
58625,Lesotho,1874,32.8
58626,Liberia,1874,31.1
58627,Libya,1874,33.1
58629,Lithuania,1874,30.61
58630,Luxembourg,1874,36.9
58631,"Macao, China",1874,34.7
58632,"Macedonia, FYR",1874,36.1
58633,Madagascar,1874,30.5
58634,Malawi,1874,30.3
58635,Malaysia,1874,30.6
58636,Maldives,1874,32.65
58637,Mali,1874,26.41
58638,Malta,1874,29.65
58640,Martinique,1874,30.15
58641,Mauritania,1874,32.0
58642,Mauritius,1874,32.53
58643,Mayotte,1874,32.5
58644,Mexico,1874,26.9
58645,"Micronesia, Fed. Sts.",1874,26.7
58646,Moldova,1874,33.15
58648,Mongolia,1874,31.8
58649,Montenegro,1874,35.4
58651,Morocco,1874,33.1
58652,Mozambique,1874,30.28
58653,Myanmar,1874,30.8
58654,Namibia,1874,32.4
58656,Nepal,1874,32.8
58657,Netherlands,1874,41.3
58658,Netherlands Antilles,1874,34.41
58659,New Caledonia,1874,26.0
58660,New Zealand,1874,35.84
58662,Nicaragua,1874,25.4
58663,Niger,1874,30.8
58664,Nigeria,1874,30.4
58669,Norway,1874,47.77
58670,Oman,1874,32.3
58671,Pakistan,1874,25.8
58673,Panama,1874,32.9
58674,Papua New Guinea,1874,31.5
58675,Paraguay,1874,35.5
58676,Peru,1874,35.7
58677,Philippines,1874,30.9
58679,Poland,1874,35.9
58680,Portugal,1874,35.6
58681,Puerto Rico,1874,30.43
58682,Qatar,1874,30.8
58683,Reunion,1874,33.0
58684,Romania,1874,35.7
58685,Russia,1874,30.47
58686,Rwanda,1874,31.8
58690,St. Lucia,1874,28.01
58692,St. Vincent and the Grenadines,1874,25.99
58694,Samoa,1874,25.4
58696,Sao Tome and Principe,1874,31.0
58697,Saudi Arabia,1874,32.1
58698,Senegal,1874,25.2
58699,Serbia,1874,35.5
58702,Seychelles,1874,38.05
58703,Sierra Leone,1874,25.1
58704,Singapore,1874,34.0
58705,Slovak Republic,1874,36.4
58706,Slovenia,1874,36.6
58707,Solomon Islands,1874,25.1
58708,Somalia,1874,29.4
58710,South Africa,1874,33.5
58712,Spain,1874,29.5
58713,Sri Lanka,1874,32.6
